1365340588,1c3cd47cda8ca4e03a174d1b71e42977,512,104095.33,0,57070418846,13872999875,a,16483,187460608,3645250,25322799104
1365340588,3272251552a96d680d1ea401963bc402,768,2688917.16,0,129227483643,700534517107,a,35182183,945291967488,53809705,538142793728
1365340588,5d28083c72c05343efc6f7654d762db1,512,19427.77,0,40836548802,274834027,a,14300,128326656,504617,2265993216
1365340588,66ecbcb7c8ee21cf9cc3c857fa612389,256,35263.55,0,40783622158,9369616,a,10980260,333555555328,3072594,116878520320
1365340588,878e6651b4374a132ae832924568f2be,1024,1888578.28,0,26869182038,629723360,a,1208482,29218290688,3720135,32995565568
1365340588,8e18b10bca5c2962335ab779f5dc08ca,128,31002.39,0,47668484756,4621150,a,46659,700636160,1744763,7375577088
1365340588,b86235b6b8257f9abc78be5f22e52f90,512,27279.42,0,40760528260,145758204,a,7248,90919936,752647,3363663872
1365340588,be0d63208ff4012c9ad1001966a7ee21,512,165815.24,0,41673087434,6075088533,a,474878,3595745280,19501954,239512338432
1365340588,c5df44e754201b830842c0805ee58e3c,256,44357.04,0,41434656864,5503082,a,149133,2575734272,9419910,97226670080
1365340588,dd8951b2ae1940a52632cb18a5317a5f,1024,2180705.07,0,58660773622,14273795742,a,41134715,445363801088,898713809,-1
1365340588,ffab904ef56f7a3662b892f83a26c10b,512,44589.85,0,41230874630,325263818,a,562430,6633802752,1490621,10297184256
1365340588,6b4047c09f55ad11b5040721fb42e8c9,384,80995.16,0,39400188334,208506,a,553220,5233913344,4769114,40707964928
1365340588,92f098cb61f2b69db7fcc28ce694206b,1024,1249448.73,0,1016565636876,6522550,a,1144985231,-1,328307890,-1
1365340588,9c3dc9b4ba88ddcb00fec93b434b1899,1024,4919300.75,0,21644110239,2387692,a,217707592,-1,61143601,255190118400
1365340588,14b049b8fe68d9acd30ec15da1890800,512,45986.37,0,45580218696,8579599128,a,2697779,51596174336,5167573,66914242560
1365340588,83ff00d77a2ebfab5a12a93ab4a7d8fa,1536,144465.58,0,555909290547,3926974,a,319068,6412569600,53653214,522878345216
1365340588,a939f987c15b888398978ecb065639c4,512,390469.06,0,21895943553,87296628971,a,2445402,43883756544,86764581,523030884352
1365340588,96c79590c005012c9ad7001966a7ee21,64,2855.0,0,8425253493,735189163,a,8883,98710016,243377,3115102208
1365340588,fe8d4f012e93fb9aaeb8fd8947adfa96,256,13584.39,0,9278,0,a,72414,1593457664,2496449,13065302016
1365340588,b07f53b807a38d61bd5b36f9660b6b01,2048,110476.16,0,0,0,,,,,
1365340588,6fd066e05ba4012ca9760013776f21d9,2048,257117.86,0,5731223012,159501839,a,700623,13960157696,3279754,47103016960
1365340588,d81eb65c2dbedf80a17594e3bb4a74b2,1024,82979.81,0,3250964826,685134801,a,139595,4699655168,4186714,110300078080
1365340588,048f19209e9b11de8a390800200c9a66,384,13513.43,0,5914970259,1319700914,b,35914,1207683072,8,32768
1365340588,4a7bb0d3322af486f637cd9717f83af7,256,7481.67,0,0,0,a,12183,178265600,189392,1105570304
1365340588,599276ba91fa0cdc2d662b781b380127,256,16573.71,0,51189862621,48079594575,a,258799,4031205888,6152270,38519515136
1365340588,testing,0,5905.49,0,484610762,957834,,,,,
1365340588,ab25810ddd041839ea284339df01e412,128,1740.83,0,150664919,1028,a,37615,340362240,176016,2137280512
1365340778,1c3cd47cda8ca4e03a174d1b71e42977,512,104096.51,0,57071249322,13873151582,a,16483,187460608,3645294,25323061248
1365340778,3272251552a96d680d1ea401963bc402,768,2689007.44,0,129229659293,700560282224,a,35182280,945293184000,53812365,538169909248
1365340778,5d28083c72c05343efc6f7654d762db1,512,19428.01,0,40837188526,274834338,a,14300,128326656,504622,2266013696
1365340778,66ecbcb7c8ee21cf9cc3c857fa612389,256,35263.78,0,40784263060,9369616,a,10980260,333555555328,3072594,116878520320
1365340778,878e6651b4374a132ae832924568f2be,1024,1888617.57,0,26869182038,629723360,a,1208482,29218290688,3720135,32995565568
1365340778,8e18b10bca5c2962335ab779f5dc08ca,128,31002.71,0,47669116614,4621234,a,46662,700652544,1744782,7375654912
1365340778,b86235b6b8257f9abc78be5f22e52f90,512,27279.66,0,40761164254,145758232,a,7248,90919936,752647,3363663872
1365340778,be0d63208ff4012c9ad1001966a7ee21,512,165832.1,0,41673802739,6076542548,a,474967,3597064192,19502972,239523921920
1365340778,c5df44e754201b830842c0805ee58e3c,256,44357.43,0,41435298758,5503110,a,149133,2575734272,9420021,97227640832
1365340778,dd8951b2ae1940a52632cb18a5317a5f,1024,2180741.99,0,58661405670,14273800757,a,41134938,445365779456,898724416,-1
1365340778,ffab904ef56f7a3662b892f83a26c10b,512,44590.22,0,41231515412,325263818,a,562430,6633802752,1490621,10297184256
1365340778,6b4047c09f55ad11b5040721fb42e8c9,384,80995.9,0,39400827456,208506,a,553220,5233913344,4769152,40708231168
1365340778,92f098cb61f2b69db7fcc28ce694206b,1024,1249472.09,0,1016566275530,6522550,a,1145002923,-1,328313087,-1
1365340778,9c3dc9b4ba88ddcb00fec93b434b1899,1024,4919425.35,0,21644720991,2387760,a,217707592,-1,61143601,255190118400
1365340778,14b049b8fe68d9acd30ec15da1890800,512,45986.79,0,45580852760,8579599196,a,2697779,51596174336,5167614,66914533376
1365340778,83ff00d77a2ebfab5a12a93ab4a7d8fa,1536,144472.51,0,555909933247,3927030,a,319068,6412569600,53656150,522909741056
1365340778,a939f987c15b888398978ecb065639c4,512,390497.78,0,21897149915,87304278921,a,2445440,43883912192,86769623,523059216384
1365340778,96c79590c005012c9ad7001966a7ee21,64,2855.3,0,8426061820,735355453,a,8883,98710016,243395,3115257856
1365340778,fe8d4f012e93fb9aaeb8fd8947adfa96,256,13585.9,0,9278,0,a,72414,1593457664,2496765,13066661888
1365340778,b07f53b807a38d61bd5b36f9660b6b01,2048,110492.75,0,0,0,,,,,
1365340778,6fd066e05ba4012ca9760013776f21d9,2048,257152.21,0,5731876052,159501867,a,700623,13960157696,3279826,47104438784
1365340778,d81eb65c2dbedf80a17594e3bb4a74b2,1024,83001.97,0,3251636623,685139891,a,139596,4699659264,4189642,110395658240
1365340778,048f19209e9b11de8a390800200c9a66,384,13513.63,0,5915659849,1319701158,b,35914,1207683072,8,32768
1365340778,4a7bb0d3322af486f637cd9717f83af7,256,7483.86,0,0,0,a,12183,178265600,189465,1105967616
1365340778,599276ba91fa0cdc2d662b781b380127,256,16614.47,0,51276632589,48165174368,a,259082,4034122240,6167926,38617286656
1365340778,testing,0,5927.52,0,485367604,959729,,,,,
1365340778,ab25810ddd041839ea284339df01e412,128,1749.1,0,151444057,1028,a,37631,340567040,176838,2146680832
1365340969,1c3cd47cda8ca4e03a174d1b71e42977,512,104098.71,0,57072611594,13873386441,a,16483,187460608,3645352,25323401216
1365340969,3272251552a96d680d1ea401963bc402,768,2689127.27,0,129232744098,700600381097,a,35182332,945293396992,53813625,538178265088
1365340969,5d28083c72c05343efc6f7654d762db1,512,19428.37,0,40838261171,274834338,a,14300,128326656,504622,2266013696
1365340969,66ecbcb7c8ee21cf9cc3c857fa612389,256,35264.15,0,40785335113,9369616,a,10980261,333555559424,3072594,116878520320
1365340969,878e6651b4374a132ae832924568f2be,1024,1888686.05,0,26869182038,629723360,a,1208482,29218290688,3720135,32995565568
1365340969,8e18b10bca5c2962335ab779f5dc08ca,128,31003.25,0,47670189885,4621262,a,46662,700652544,1744802,7375736832
1365340969,b86235b6b8257f9abc78be5f22e52f90,512,27280.08,0,40762234788,145758316,a,7248,90919936,752652,3363684352
1365340969,be0d63208ff4012c9ad1001966a7ee21,512,165855.35,0,41674953721,6076976223,a,475044,3597473792,19504779,239542980608
1365340969,c5df44e754201b830842c0805ee58e3c,256,44358.06,0,41436374807,5503194,a,149133,2575734272,9420193,97229082624
1365340969,dd8951b2ae1940a52632cb18a5317a5f,1024,2180802.74,0,58662423833,14273804017,a,41135475,445372132352,898741678,-1
1365340969,ffab904ef56f7a3662b892f83a26c10b,512,44590.82,0,41232589497,325263818,a,562430,6633802752,1490621,10297184256
1365340969,6b4047c09f55ad11b5040721fb42e8c9,384,80997.36,0,39401899897,208506,a,553220,5233913344,4769209,40708648960
1365340969,92f098cb61f2b69db7fcc28ce694206b,1024,1249507.21,0,1016567347451,6522550,a,1145029871,-1,328321105,-1
1365340969,9c3dc9b4ba88ddcb00fec93b434b1899,1024,4919619.41,0,21645720550,2387788,a,217707592,-1,61143601,255190118400
1365340969,14b049b8fe68d9acd30ec15da1890800,512,45988.33,0,45581944095,8579629208,a,2697779,51596174336,5167887,66917715968
1365340969,83ff00d77a2ebfab5a12a93ab4a7d8fa,1536,144483.29,0,555911018787,3927086,a,319069,6412573696,53660524,522955177984
1365340969,a939f987c15b888398978ecb065639c4,512,390538.13,0,21898997334,87314200958,a,2445478,43884067840,86776620,523098787840
1365340969,96c79590c005012c9ad7001966a7ee21,64,2855.79,0,8427409190,735627699,a,8883,98710016,243414,3115417600
1365340969,fe8d4f012e93fb9aaeb8fd8947adfa96,256,13588.54,0,9278,0,a,72414,1593457664,2497189,13068595200
1365340969,b07f53b807a38d61bd5b36f9660b6b01,2048,110513.97,0,0,0,,,,,
1365340969,6fd066e05ba4012ca9760013776f21d9,2048,257205.78,0,5732971046,159502096,a,700623,13960157696,3279958,47107128832
1365340969,d81eb65c2dbedf80a17594e3bb4a74b2,1024,83028.6,0,3252676432,685143069,a,139596,4699659264,4190935,110407954432
1365340969,048f19209e9b11de8a390800200c9a66,384,13513.95,0,5916675378,1319701430,b,35914,1207683072,8,32768
1365340969,4a7bb0d3322af486f637cd9717f83af7,256,7486.83,0,0,0,a,12183,178265600,189609,1106762240
1365340969,599276ba91fa0cdc2d662b781b380127,256,16680.41,0,51436893725,48322055314,a,259398,4037874176,6195209,38786623488
1365340969,testing,0,5960.75,0,486341621,961917,,,,,
1365340969,ab25810ddd041839ea284339df01e412,128,1760.9,0,152401789,1056,a,37656,340788224,178233,2162761728
1365341160,1c3cd47cda8ca4e03a174d1b71e42977,512,104100.19,0,57073980994,13873547985,a,16483,187460608,3645381,25323556864
1365341160,3272251552a96d680d1ea401963bc402,768,2689205.56,0,129235181995,700625500595,a,35182375,945293777920,53814424,538184470528
1365341160,5d28083c72c05343efc6f7654d762db1,512,19428.74,0,40839431985,274834874,a,14300,128326656,504622,2266013696
1365341160,66ecbcb7c8ee21cf9cc3c857fa612389,256,35267.17,0,40786510083,9369768,a,10983153,333662112768,3072610,116878626816
1365341160,878e6651b4374a132ae832924568f2be,1024,1888730.29,0,26869182038,629723360,a,1208482,29218290688,3720135,32995565568
1365341160,8e18b10bca5c2962335ab779f5dc08ca,128,31003.82,0,47671365566,4621346,a,46662,700652544,1744824,7375826944
1365341160,b86235b6b8257f9abc78be5f22e52f90,512,27280.55,0,40763416772,145758372,a,7248,90919936,752652,3363684352
1365341160,be0d63208ff4012c9ad1001966a7ee21,512,165866.97,0,41676157709,6077086231,a,475065,3597580288,19505526,239553626112
1365341160,c5df44e754201b830842c0805ee58e3c,256,44358.63,0,41437567239,5503250,a,149133,2575734272,9420217,97229582336
1365341160,dd8951b2ae1940a52632cb18a5317a5f,1024,2180843.28,0,58663566175,14273805388,a,41137637,445391195136,898751839,-1
1365341160,ffab904ef56f7a3662b892f83a26c10b,512,44591.43,0,41233788812,325263846,a,562430,6633802752,1490621,10297184256
1365341160,6b4047c09f55ad11b5040721fb42e8c9,384,80998.58,0,39403097278,208534,a,553220,5233913344,4769241,40708902912
1365341160,92f098cb61f2b69db7fcc28ce694206b,1024,1249531.06,0,1016568544073,6522578,a,1145048074,-1,328326428,-1
1365341160,9c3dc9b4ba88ddcb00fec93b434b1899,1024,4919742.66,0,21646864135,2387940,a,217707592,-1,61143601,255190118400
1365341160,14b049b8fe68d9acd30ec15da1890800,512,45994.58,0,45583160099,8579668218,a,2697800,51596321792,5168075,66920439808
1365341160,83ff00d77a2ebfab5a12a93ab4a7d8fa,1536,144490.4,0,555912224196,3927198,a,319069,6412573696,53663669,522987851776
1365341160,a939f987c15b888398978ecb065639c4,512,390566.52,0,21900742698,87320291163,a,2445504,43884174336,86781660,523127230464
1365341160,96c79590c005012c9ad7001966a7ee21,64,2856.26,0,8428844053,735857292,a,8883,98710016,243414,3115417600
1365341160,fe8d4f012e93fb9aaeb8fd8947adfa96,256,13589.85,0,9278,0,a,72414,1593457664,2497523,13071024128
1365341160,b07f53b807a38d61bd5b36f9660b6b01,2048,110530.22,0,0,0,,,,,
1365341160,6fd066e05ba4012ca9760013776f21d9,2048,257245.41,0,5734180825,159502096,a,700623,13960157696,3280076,47108737536
1365341160,d81eb65c2dbedf80a17594e3bb4a74b2,1024,83045.61,0,3253887193,685144357,a,139596,4699659264,4191777,110415822848
1365341160,048f19209e9b11de8a390800200c9a66,384,13514.34,0,5917886199,1319701566,b,35914,1207683072,8,32768
1365341160,4a7bb0d3322af486f637cd9717f83af7,256,7489.19,0,0,0,a,12183,178265600,189719,1107364352
1365341160,599276ba91fa0cdc2d662b781b380127,256,16724.11,0,51541631077,48423707312,a,259587,4040360448,6212357,38892943360
1365341160,testing,0,5981.56,0,487533470,963771,,,,,
1365341160,ab25810ddd041839ea284339df01e412,128,1768.06,0,153581946,1056,a,37677,341120000,178870,2170335232
1365341351,1c3cd47cda8ca4e03a174d1b71e42977,512,104101.97,0,57075130529,13873784829,a,16483,187460608,3645443,25323921408
1365341351,3272251552a96d680d1ea401963bc402,768,2689330.24,0,129237359596,700645842214,a,35182442,945294052352,53816097,538195419136
1365341351,5d28083c72c05343efc6f7654d762db1,512,19429.1,0,40840279480,274834874,a,14300,128326656,504622,2266013696
1365341351,66ecbcb7c8ee21cf9cc3c857fa612389,256,35267.52,0,40787352966,9369768,a,10983153,333662112768,3072623,116878680064
1365341351,878e6651b4374a132ae832924568f2be,1024,1888799.85,0,26869182038,629723360,a,1208482,29218290688,3720135,32995565568
1365341351,8e18b10bca5c2962335ab779f5dc08ca,128,31004.3,0,47672202991,4621374,a,46662,700652544,1744847,7375921152
1365341351,b86235b6b8257f9abc78be5f22e52f90,512,27280.91,0,40764249307,145758400,a,7248,90919936,752652,3363684352
1365341351,be0d63208ff4012c9ad1001966a7ee21,512,165889.23,0,41677066340,6077369925,a,475109,3597805568,19507004,239570452480
1365341351,c5df44e754201b830842c0805ee58e3c,256,44358.98,0,41438398577,5503278,a,149133,2575734272,9420333,97230249984
1365341351,dd8951b2ae1940a52632cb18a5317a5f,1024,2180896.91,0,58664390317,14273818072,a,41138920,445403253760,898766875,-1
1365341351,ffab904ef56f7a3662b892f83a26c10b,512,44591.98,0,41234608334,325263914,a,562430,6633802752,1490621,10297184256
1365341351,6b4047c09f55ad11b5040721fb42e8c9,384,80999.97,0,39403921782,208534,a,553221,5233917440,4769302,40709341184
1365341351,92f098cb61f2b69db7fcc28ce694206b,1024,1249564.99,0,1016569361841,6522578,a,1145074907,-1,328334011,-1
1365341351,9c3dc9b4ba88ddcb00fec93b434b1899,1024,4919939.13,0,21647649683,2388584,a,217707592,-1,61143601,255190118400
1365341351,14b049b8fe68d9acd30ec15da1890800,512,45995.25,0,45583978873,8579668286,a,2697800,51596321792,5168136,66920837120
1365341351,83ff00d77a2ebfab5a12a93ab4a7d8fa,1536,144501.31,0,555913040815,3927226,a,319069,6412573696,53668055,523033128960
